,timestamp,message
3074,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Reading from /sys/class/dmi/id/chassis_asset_tag (quiet=False)
3075,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Read 1 bytes from /sys/class/dmi/id/chassis_asset_tag
3076,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: dmi data /sys/class/dmi/id/chassis_asset_tag returned 
3077,1716880000000.0,"Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Running command ['systemd-detect-virt', '--quiet', '--container'] with allowed return codes [0] (shell=False, capture=True)"
3078,1716880000000.0,"Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Running command ['running-in-container'] with allowed return codes [0] (shell=False, capture=True)"
3079,1716880000000.0,"Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Running command ['lxc-is-container'] with allowed return codes [0] (shell=False, capture=True)"
3080,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Reading from /proc/1/environ (quiet=False)
3081,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Read 0 bytes from /proc/1/environ
3082,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Reading from /proc/self/status (quiet=False)
3083,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Read 1299 bytes from /proc/self/status
3084,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: querying dmi data /sys/class/dmi/id/sys_vendor
3085,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Reading from /sys/class/dmi/id/sys_vendor (quiet=False)
3086,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: Read 4 bytes from /sys/class/dmi/id/sys_vendor
3087,1716880000000.0,Apr 01 07:00:58 cloud-init[4081]: util.py[DEBUG]: dmi data /sys/class/dmi/id/sys_vendor returned Xen
3088,1716880000000.0,"Apr 01 07:00:58 cloud-init[4081]: DataSourceEc2.py[DEBUG]: strict_mode: warn, cloud_name=aws cloud_platform=ec2"
3089,1716880000000.0,Apr 01 07:01:02 cloud-init[4081]: util.py[DEBUG]: Resolving URL: http://169.254.169.254 took 4.016 seconds
3090,1716880000000.0,Apr 01 07:01:05 cloud-init[4081]: util.py[DEBUG]: Resolving URL: http://instance-data.:8773 took 2.025 seconds
3091,1716880000000.0,Apr 01 07:01:05 cloud-init[4081]: DataSourceEc2.py[DEBUG]: Removed the following from metadata urls: ['http://instance-data.:8773']
3092,1716880000000.0,Apr 01 07:01:05 cloud-init[4081]: DataSourceEc2.py[DEBUG]: Fetching Ec2 IMDSv2 API Token
3093,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/1] open 'http://169.254.169.254/latest/api/token' with {'url': 'http://169.254.169.254/latest/api/token', 'headers': {'X-aws-ec2-metadata-token-ttl-seconds': '21600', 'User-Agent': 'Cloud-Init/19.3-43.amzn2'}, 'allow_redirects': True, 'method': 'PUT', 'timeout': 1.0} configuration"
3094,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/latest/api/token (200, 56b) after 1 attempts"
3095,1716880000000.0,Apr 01 07:01:05 cloud-init[4081]: DataSourceEc2.py[DEBUG]: Using metadata source: 'http://169.254.169.254'
3096,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/1] open 'http://169.254.169.254/2016-09-02/meta-data/instance-id' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/instance-id', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ==', 'User-Agent': 'Cloud-Init/19.3-43.amzn2'}, 'allow_redirects': True, 'method': 'GET'} configuration"
3097,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/instance-id (200, 19b) after 1 attempts"
3098,1716880000000.0,Apr 01 07:01:05 cloud-init[4081]: DataSourceEc2.py[DEBUG]: Found preferred metadata version 2016-09-02
3099,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/user-data' with {'url': 'http://169.254.169.254/2016-09-02/user-data', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3100,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3101,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/ (200, 249b) after 1 attempts"
3102,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3103,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/ (200, 8b) after 1 attempts"
3104,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/ami' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/ami', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3105,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/ami (200, 9b) after 1 attempts"
3106,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/root' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/root', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3107,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/block-device-mapping/root (200, 9b) after 1 attempts"
3108,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/metrics/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/metrics/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3109,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/metrics/ (200, 7b) after 1 attempts"
3110,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/metrics/vhostmd' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/metrics/vhostmd', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3111,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/metrics/vhostmd (200, 38b) after 1 attempts"
3112,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3113,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/ (200, 11b) after 1 attempts"
3114,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3115,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/ (200, 5b) after 1 attempts"
3116,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3117,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/ (200, 18b) after 1 attempts"
3118,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3119,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/ (200, 182b) after 1 attempts"
3120,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-hostname' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-hostname', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3121,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-hostname (200, 23b) after 1 attempts"
3122,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-groups' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-groups', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3123,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-groups (200, 9b) after 1 attempts"
3124,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-blocks' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-blocks', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3125,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-blocks (200, 11b) after 1 attempts"
3126,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-id' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-id', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3127,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-id (200, 24b) after 1 attempts"
3128,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-block' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-block', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3129,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-ipv4-cidr-block (200, 11b) after 1 attempts"
3130,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/interface-id' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/interface-id', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3131,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/interface-id (200, 21b) after 1 attempts"
3132,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/mac' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/mac', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3133,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/mac (200, 17b) after 1 attempts"
3134,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-group-ids' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-group-ids', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3135,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/security-group-ids (200, 20b) after 1 attempts"
3136,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-ipv4s' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-ipv4s', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3137,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/local-ipv4s (200, 9b) after 1 attempts"
3138,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/owner-id' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/owner-id', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3139,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/owner-id (200, 12b) after 1 attempts"
3140,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-ipv4-cidr-block' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-ipv4-cidr-block', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3141,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/subnet-ipv4-cidr-block (200, 11b) after 1 attempts"
3142,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/device-number' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/device-number', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3143,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/device-number (200, 1b) after 1 attempts"
3144,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-id' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-id', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3145,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/network/interfaces/macs/0e:62:5c:08:6a:eb/vpc-id (200, 21b) after 1 attempts"
3146,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/placement/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/placement/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3147,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/placement/ (200, 17b) after 1 attempts"
3148,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/placement/availability-zone' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/placement/availability-zone', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3149,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/placement/availability-zone (200, 10b) after 1 attempts"
3150,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/public-keys/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/public-keys/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3151,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/public-keys/ (200, 12b) after 1 attempts"
3152,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/public-keys/0/openssh-key' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/public-keys/0/openssh-key', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3153,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/public-keys/0/openssh-key (200, 392b) after 1 attempts"
3154,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/services/' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/services/', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3155,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/services/ (200, 16b) after 1 attempts"
3156,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/services/domain' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/services/domain', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3157,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/services/domain (200, 13b) after 1 attempts"
3158,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/services/partition' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/services/partition', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3159,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/services/partition (200, 3b) after 1 attempts"
3160,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/profile' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/profile', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
3161,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: Read from http://169.254.169.254/2016-09-02/meta-data/profile (200, 11b) after 1 attempts"
3162,1716880000000.0,"Apr 01 07:01:05 cloud-init[4081]: url_helper.py[DEBUG]: [0/6] open 'http://169.254.169.254/2016-09-02/meta-data/local-ipv4' with {'url': 'http://169.254.169.254/2016-09-02/meta-data/local-ipv4', 'headers': {'X-aws-ec2-metadata-token': 'AQAAAFyHVE_CXUaXr0i-50VcdUFvB76o0NQLegTepgXPryIst-CpyQ=='}, 'allow_redirects': True, 'method': 'GET', 'timeout': 5.0} configuration"
